com.google.code.gson:gson<L>com.google.gson.Gson.fromJson(com.google.gson.JsonElement, java.lang.reflect.Type) |com.fasterxml.jackson.core:jackson-databind<L>com.fasterxml.jackson.databind.ObjectMapper.readValue(byte[], JavaType)
org.json:json<L>org.json.JSONObject.JSONObject()|com.google.code.gson:gson<L>com.google.gson.JsonElement.getAsJsonObject()
org.json:json<L>org.json.JSONTokener.JSONTokener(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonParser.parse(com.google.gson.stream.JsonReader)
org.json:json<L>org.json.JSONTokener.JSONTokener(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonParser.JsonParser()
org.json:json<L>org.json.JSONArray.JSONArray()|com.google.code.gson:gson<L>com.google.gson.JsonArray.JsonArray()
org.slf4j:slf4j-api<L>org.slf4j.LoggerFactory.getLogger(java.lang.String)|log4j:log4j<L>org.apache.log4j.Logger.getLogger(java.lang.String)
org.slf4j:slf4j-api<L>org.slf4j.Logger.debug(java.lang.String)|log4j:log4j<L>org.apache.log4j.helpers.LogLog.debug(java.lang.String)
org.slf4j:slf4j-api<L>org.slf4j.Logger.error(java.lang.String)|log4j:log4j<L>org.apache.log4j.helpers.LogLog.error(java.lang.String)
org.slf4j:slf4j-api<L>org.slf4j.Logger.warn(java.lang.String)|log4j:log4j<L>org.apache.log4j.helpers.LogLog.warn(java.lang.String)
org.slf4j:slf4j-api<L>org.slf4j.LoggerFactory.getLogger(java.lang.Class<?>)|log4j:log4j<L>org.apache.log4j.Logger.getLogger(java.lang.String)
org.testng:testng<L>org.testng.Assert.assertEquals(byte[], byte[])|junit:junit<L>org.junit.Assert.assertEquals(java.lang.Object, java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertEquals(byte[], byte[])|junit:junit<L>org.junit.Assert.assertEquals(java.lang.Object[], java.lang.Object[])
org.testng:testng<L>org.testng.AssertJUnit.assertEquals(java.lang.String, byte[], byte[])|junit:junit<L>org.junit.Assert.assertEquals(java.lang.String, java.lang.Object[], java.lang.Object[])
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Map<?, ?>, java.util.Map<?, ?>)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.String, float, float, float)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>)|junit:junit<L>org.junit.Assert.assertThat(T, Matcher<? super T>)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.Object, java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.Object[], java.lang.Object[])
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>, java.lang.String)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.Object, java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>, java.lang.String)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.String, float, float, float)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>, java.lang.String)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.String, java.lang.Object[], java.lang.Object[])
org.testng:testng<L>org.testng.Assert.assertFalse(boolean)|junit:junit<L>org.junit.Assert.assertThat(T, Matcher<? super T>)
org.testng:testng<L>org.testng.Assert.assertFalse(boolean)|junit:junit<L>org.junit.Assert.assertFalse(boolean)
org.testng:testng<L>org.testng.Assert.assertFalse(boolean)|junit:junit<L>org.junit.Assert.assertFalse(java.lang.String, boolean)
org.testng:testng<L>org.testng.Assert.assertFalse(boolean, java.lang.String)|junit:junit<L>org.junit.Assert.assertFalse(java.lang.String, boolean)
org.testng:testng<L>org.testng.Assert.assertNotNull(java.lang.Object)|junit:junit<L>org.junit.Assert.assertThat(T, Matcher<? super T>)
org.testng:testng<L>org.testng.Assert.assertNotNull(java.lang.Object)|junit:junit<L>org.junit.Assert.assertNotNull(java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertNotNull(java.lang.Object, java.lang.String)|junit:junit<L>org.junit.Assert.assertThat(T, Matcher<? super T>)
org.testng:testng<L>org.testng.Assert.assertNotNull(java.lang.Object, java.lang.String)|junit:junit<L>org.junit.Assert.assertNotNull(java.lang.String, java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertNotSame(java.lang.Object, java.lang.Object)|junit:junit<L>org.junit.Assert.assertNotSame(java.lang.Object, java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertNull(java.lang.Object)|junit:junit<L>org.junit.Assert.assertNull(java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertNull(java.lang.Object, java.lang.String)|junit:junit<L>org.junit.Assert.assertNull(java.lang.String, java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertTrue(boolean)|junit:junit<L>org.junit.Assert.assertThat(T, Matcher<? super T>)
org.testng:testng<L>org.testng.Assert.assertTrue(boolean)|junit:junit<L>org.junit.Assert.assertTrue(boolean)
org.testng:testng<L>org.testng.Assert.assertTrue(boolean)|junit:junit<L>org.junit.Assert.assertTrue(java.lang.String, boolean)
org.testng:testng<L>org.testng.Assert.assertTrue(boolean, java.lang.String)|junit:junit<L>org.junit.Assert.assertTrue(java.lang.String, boolean)
org.testng:testng<L>org.testng.Assert.fail()|junit:junit<L>org.junit.Assert.fail(java.lang.String)
org.testng:testng<L>org.testng.Assert.fail(java.lang.String)|junit:junit<L>org.junit.Assert.fail()
org.testng:testng<L>org.testng.Assert.fail(java.lang.String, java.lang.Throwable)|junit:junit<L>org.junit.Assert.fail(java.lang.String)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Map<?, ?>, java.util.Map<?, ?>)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.Object[], java.lang.Object[])
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.String, float, float, float)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>)|junit:junit<L>org.junit.Assert.assertEquals(java.lang.String, java.lang.Object[], java.lang.Object[])
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>)|junit:junit<L>org.junit.Assert.assertTrue(java.lang.String, boolean)
org.testng:testng<L>org.testng.Assert.assertEquals(java.util.Set<?>, java.util.Set<?>)|junit:junit<L>org.junit.Assert.assertArrayEquals(long[], long[])
org.testng:testng<L>org.testng.Assert.assertNotEquals(double, double, double)|junit:junit<L>org.junit.Assert.assertNotSame(java.lang.String, java.lang.Object, java.lang.Object)
org.testng:testng<L>org.testng.Assert.assertNotEquals(double, double, double)|junit:junit<L>org.junit.Assert.assertTrue(java.lang.String, boolean)
org.testng:testng<L>org.testng.Assert.assertNotEquals(int, int)|junit:junit<L>org.junit.Assert.assertNotEquals(long, long)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.readLines(java.io.InputStream)|com.google.guava:guava-io<L>com.google.common.io.CharStreams.readLines(java.lang.Readable)
org.apache.commons:commons-io<L>org.apache.commons.io.FileUtils.readFileToString(java.io.File, java.lang.String)|com.google.guava:guava-io<L>com.google.common.io.Files.toString(java.io.File, java.nio.charset.Charset)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.copy(java.io.Reader, java.io.OutputStream, java.lang.String)|com.google.guava:guava-io<L>com.google.common.io.CharStreams.copy(java.lang.Readable, java.lang.Appendable)
org.apache.commons:commons-io<L>org.apache.commons.io.FileUtils.checksumCRC32(java.io.File)|com.google.guava:guava-io<L>com.google.common.io.Files.getChecksum(java.io.File, java.util.zip.Checksum)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.toByteArray(java.io.InputStream)|com.google.guava:guava-io<L>com.google.common.io.ByteStreams.toByteArray(InputSupplier<? extends InputStream>)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.toString(java.io.Reader)|com.google.guava:guava-io<L>com.google.common.io.CharStreams.toString(java.lang.Readable)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.closeQuietly(java.io.Reader)|com.google.guava:guava-io<L>com.google.common.io.Closeables.closeQuietly(java.io.Closeable)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.toString(java.io.InputStream, java.lang.String)|com.google.guava:guava-io<L>com.google.common.io.CharStreams.toString(java.lang.Readable)
org.apache.commons:commons-io<L>org.apache.commons.io.FileUtils.writeStringToFile(java.io.File, java.lang.String)|com.google.guava:guava-io<L>com.google.common.io.Files.write(java.lang.CharSequence, java.io.File, java.nio.charset.Charset)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.copy(java.io.InputStream, java.io.OutputStream)|com.google.guava:guava-io<L>com.google.common.io.ByteStreams.copy(java.io.InputStream, java.io.OutputStream)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.readLines(java.io.InputStream)|com.google.guava:guava-io<L>com.google.common.io.Resources.readLines(java.net.URL, java.nio.charset.Charset)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.closeQuietly(java.io.InputStream)|com.google.guava:guava-io<L>com.google.common.io.Closeables.closeQuietly(java.io.Closeable)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.closeQuietly(java.io.OutputStream)|com.google.guava:guava-io<L>com.google.common.io.Closeables.closeQuietly(java.io.Closeable)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.toString(java.io.InputStream, java.lang.String)|com.google.guava:guava-io<L>com.google.common.io.Resources.toString(java.net.URL, java.nio.charset.Charset)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.toString(java.io.InputStream)|com.google.guava:guava-io<L>com.google.common.io.Resources.toString(java.net.URL, java.nio.charset.Charset)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.copy(java.io.InputStream, java.io.Writer)|com.google.guava:guava-io<L>com.google.common.io.CharStreams.copy(java.lang.Readable, java.lang.Appendable)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.copy(java.io.InputStream, java.io.OutputStream)|com.google.guava:guava-io<L>com.google.common.io.Resources.copy(java.net.URL, java.io.OutputStream)
org.apache.commons:commons-io<L>org.apache.commons.io.FileUtils.readFileToString(java.io.File, java.lang.String)|com.google.guava:guava-io<L>com.google.common.io.Files.toByteArray(java.io.File)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.copy(java.io.Reader, java.io.OutputStream)|com.google.guava:guava-io<L>com.google.common.io.CharStreams.copy(java.lang.Readable, java.lang.Appendable)
org.apache.commons:commons-io<L>org.apache.commons.io.IOUtils.toString(java.io.InputStream)|com.google.guava:guava-io<L>com.google.common.io.CharStreams.toString(java.lang.Readable)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.isNotEmpty(java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Strings.isNullOrEmpty(java.lang.String)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.EqualsBuilder.EqualsBuilder()|com.google.guava:guava-base<L>com.google.common.base.Objects.equal(java.lang.Object, java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.join(java.util.Collection, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Joiner.on(char)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.HashCodeBuilder.append(boolean[])|com.google.guava:guava-base<L>com.google.common.base.Objects.hashCode(java.lang.Object...)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.ToStringBuilder.ToStringBuilder(java.lang.Object)|com.google.guava:guava-base<L>com.google.common.base.Objects.toStringHelper(java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.join(java.util.Collection, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Joiner.appendTo(java.lang.StringBuilder, java.lang.Iterable<?>)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.join(java.util.Collection, char)|com.google.guava:guava-base<L>com.google.common.base.Joiner.on(char)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.isEmpty(java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Strings.isNullOrEmpty(java.lang.String)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.join(java.util.Collection, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Joiner.join(java.lang.Iterable<?>)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.HashCodeBuilder.HashCodeBuilder()|com.google.guava:guava-base<L>com.google.common.base.Objects.hashCode(java.lang.Object...)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.ToStringBuilder.append(java.lang.String, java.lang.Object)|com.google.guava:guava-base<L>com.google.common.base.Objects.toStringHelper(java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.join(java.util.Collection, char)|com.google.guava:guava-base<L>com.google.common.base.Joiner.join(java.lang.Iterable<?>)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.ToStringBuilder.toString()|com.google.guava:guava-base<L>com.google.common.base.Objects.ToStringHelper.toString()
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.leftPad(java.lang.String, int)|com.google.guava:guava-base<L>com.google.common.base.Strings.repeat(java.lang.String, int)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.split(java.lang.String, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Splitter.split(java.lang.CharSequence)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.HashCodeBuilder.append(java.lang.Object)|com.google.guava:guava-base<L>com.google.common.base.Objects.hashCode(java.lang.Object...)
commons-lang:commons-lang<L>org.apache.commons.lang.Validate.notNull(java.lang.Object)|com.google.guava:guava-base<L>com.google.common.base.Preconditions.checkNotNull(T)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.countMatches(java.lang.String, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.CharMatcher.countIn(java.lang.CharSequence)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.isNotEmpty(java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Strings.nullToEmpty(java.lang.String)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.join(java.util.Collection, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Joiner.on(java.lang.String)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.ToStringBuilder.ToStringBuilder(Object, ToStringStyle)|com.google.guava:guava-base<L>com.google.common.base.Objects.toStringHelper(java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.chomp(java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.CharMatcher.trimTrailingFrom(java.lang.CharSequence)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.leftPad(java.lang.String, int)|com.google.guava:guava-base<L>com.google.common.base.Strings.padStart(java.lang.String, int, char)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.ToStringBuilder.append(java.lang.String, java.lang.Object)|com.google.guava:guava-base<L>com.google.common.base.Objects.ToStringHelper.add(java.lang.String, java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.EqualsBuilder.isEquals()|com.google.guava:guava-base<L>com.google.common.base.Objects.equal(java.lang.Object, java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.ToStringBuilder.append(java.lang.String, long)|com.google.guava:guava-base<L>com.google.common.base.Objects.toStringHelper(java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.strip(java.lang.String, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.CharMatcher.removeFrom(java.lang.CharSequence)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.defaultIfEmpty(java.lang.String, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Objects.firstNonNull(T, T)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.isEmpty(java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Preconditions.checkNotNull(T, java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.repeat(java.lang.String, int)|com.google.guava:guava-base<L>com.google.common.base.Strings.repeat(java.lang.String, int)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.HashCodeBuilder.toHashCode()|com.google.guava:guava-base<L>com.google.common.base.Objects.hashCode(java.lang.Object...)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.ToStringBuilder.append(java.lang.String, boolean[])|com.google.guava:guava-base<L>com.google.common.base.Objects.ToStringHelper.add(java.lang.String, java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.ObjectUtils.equals(java.lang.Object, java.lang.Object)|com.google.guava:guava-base<L>com.google.common.base.Objects.equal(java.lang.Object, java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.isBlank(java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.CharMatcher.matchesAllOf(java.lang.CharSequence)
commons-lang:commons-lang<L>org.apache.commons.lang.builder.EqualsBuilder.append(java.lang.Object, java.lang.Object)|com.google.guava:guava-base<L>com.google.common.base.Objects.equal(java.lang.Object, java.lang.Object)
commons-lang:commons-lang<L>org.apache.commons.lang.StringUtils.split(java.lang.String, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Splitter.on(char)
commons-lang:commons-lang<L>org.apache.commons.lang.Validate.notNull(java.lang.Object, java.lang.String)|com.google.guava:guava-base<L>com.google.common.base.Preconditions.checkNotNull(T, java.lang.Object)
org.json:json<L>org.json.JSONArray.length()|com.google.code.gson:gson<L>com.google.gson.JsonArray.size()
org.json:json<L>org.json.JSONObject.getString(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonObject.getAsJsonPrimitive(java.lang.String)
org.json:json<L>org.json.JSONObject.JSONObject()|com.google.code.gson:gson<L>com.google.gson.Gson.fromJson(java.io.Reader, java.lang.Class<T>)
org.json:json<L>org.json.JSONWriter.array()|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.beginArray()
org.json:json<L>org.json.JSONObject.JSONObject()|com.google.code.gson:gson<L>com.google.gson.JsonParser.JsonParser()
org.json:json<L>org.json.JSONWriter.value(long)|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.value(long)
org.json:json<L>org.json.JSONObject.getString(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonPrimitive.getAsString()
org.json:json<L>org.json.JSONWriter.value(long)|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.value(java.lang.String)
org.json:json<L>org.json.JSONWriter.endArray()|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.endArray()
org.json:json<L>org.json.JSONWriter.value(java.lang.Object)|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.value(java.lang.Number)
org.json:json<L>org.json.JSONObject.JSONObject()|com.google.code.gson:gson<L>com.google.gson.JsonParser.parse(java.lang.String)
org.json:json<L>org.json.JSONObject.JSONObject(java.lang.Object)|com.google.code.gson:gson<L>com.google.gson.JsonParser.JsonParser()
org.json:json<L>org.json.JSONStringer.JSONStringer()|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.JsonWriter(java.io.Writer)
org.json:json<L>org.json.JSONWriter.object()|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.beginObject()
org.json:json<L>org.json.JSONObject.getLong(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonPrimitive.getAsLong()
org.json:json<L>org.json.JSONObject.getLong(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonObject.getAsJsonPrimitive(java.lang.String)
org.json:json<L>org.json.JSONWriter.value(java.lang.Object)|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.value(long)
org.json:json<L>org.json.JSONObject.JSONObject(java.lang.Object)|com.google.code.gson:gson<L>com.google.gson.JsonParser.parse(java.lang.String)
org.json:json<L>org.json.JSONArray.getJSONObject(int)|com.google.code.gson:gson<L>com.google.gson.JsonArray.get(int)
org.json:json<L>org.json.JSONWriter.key(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.name(java.lang.String)
org.json:json<L>org.json.JSONObject.getInt(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonPrimitive.getAsInt()
org.json:json<L>org.json.JSONWriter.value(java.lang.Object)|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.value(java.lang.String)
org.json:json<L>org.json.JSONObject.has(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonObject.get(java.lang.String)
org.json:json<L>org.json.JSONWriter.JSONWriter(java.io.Writer)|com.google.code.gson:gson<L>com.google.gson.stream.JsonWriter.JsonWriter(java.io.Writer)
org.json:json<L>org.json.JSONObject.getJSONObject(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonElement.isJsonArray()
org.json:json<L>org.json.JSONObject.getDouble(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonPrimitive.getAsFloat()
org.json:json<L>org.json.JSONObject.isNull(java.lang.String)|com.google.code.gson:gson<L>com.google.gson.JsonElement.isJsonNull()
org.mockito:mockito-all<L>org.mockito.Mockito.verify(T)|org.jmock:jmock<L>org.jmock.Mockery.assertIsSatisfied()
org.mockito:mockito-all<L>org.mockito.Mockito.mock(java.lang.Class<T>)|org.jmock:jmock<L>org.jmock.Mockery.mock(java.lang.Class<T>, java.lang.String)
org.mockito:mockito-all<L>org.mockito.stubbing.OngoingStubbing.thenReturn(T)|org.jmock:jmock<L>org.jmock.AbstractExpectations.will(Action)
org.mockito:mockito-all<L>org.mockito.stubbing.OngoingStubbing.thenReturn(T)|org.jmock:jmock<L>org.jmock.AbstractExpectations.returnValue(java.lang.Object)
org.mockito:mockito-all<L>org.mockito.Mockito.when(T)|org.jmock:jmock<L>org.jmock.AbstractExpectations.one(T)
org.mockito:mockito-all<L>org.mockito.Mockito.verifyNoMoreInteractions(java.lang.Object...)|org.jmock:jmock<L>org.jmock.Mockery.assertIsSatisfied()
org.mockito:mockito-all<L>org.mockito.Mockito.verify(T, VerificationMode)|org.jmock:jmock<L>org.jmock.Mockery.assertIsSatisfied()
org.mockito:mockito-all<L>org.mockito.stubbing.OngoingStubbing.thenReturn(T)|org.jmock:jmock<L>org.jmock.AbstractExpectations.oneOf(T)
org.mockito:mockito-all<L>org.mockito.Mockito.mock(java.lang.Class<T>)|org.jmock:jmock<L>org.jmock.Mockery.mock(java.lang.Class<T>)
org.mockito:mockito-all<L>org.mockito.Mockito.times(int)|org.jmock:jmock<L>org.jmock.Mockery.assertIsSatisfied()